RecordID_Int,ParcelNumber,SaleDate,SaleAmount,StreetName,StreetNumber,Unit
7642,170069000,1997/11/04 00:00:00+00,684900,FONTAINE AVE,2302,
7643,170070000,1997/08/21 00:00:00+00,0,FONTAINE AVE,2300,
7644,170070000,1997/11/04 00:00:00+00,684900,FONTAINE AVE,2300,
7645,170071000,2005/04/22 00:00:00+00,160000,LEWIS ST,107,
7646,170071000,1997/08/21 00:00:00+00,0,LEWIS ST,107,
7647,170071000,1997/11/04 00:00:00+00,684900,LEWIS ST,107,
7648,170072000,2001/03/30 00:00:00+00,427000,LEWIS ST,108,
7649,170072000,1966/06/16 00:00:00+00,26500,LEWIS ST,108,
7650,170073000,1982/06/02 00:00:00+00,80000,FONTAINE AVE,2210,
7651,170073000,2015/12/09 00:00:00+00,0,FONTAINE AVE,2210,
7652,170073000,2005/04/12 00:00:00+00,0,FONTAINE AVE,2210,
7653,170074000,2010/04/29 00:00:00+00,550000,FONTAINE AVE,2208,
7654,170074000,2015/12/09 00:00:00+00,0,FONTAINE AVE,2208,
7655,170074000,1994/12/15 00:00:00+00,0,FONTAINE AVE,2208,
7656,170074000,1966/01/07 00:00:00+00,15000,FONTAINE AVE,2208,
7657,170074000,2006/06/06 00:00:00+00,0,FONTAINE AVE,2208,
7658,170074000,2005/08/25 00:00:00+00,0,FONTAINE AVE,2208,
7659,170074000,2005/08/25 00:00:00+00,0,FONTAINE AVE,2208,
7660,170074000,2009/02/13 00:00:00+00,0,FONTAINE AVE,2208,
7661,170075000,1976/06/14 00:00:00+00,50000,FONTAINE AVE,2206,
7662,170075000,2005/08/25 00:00:00+00,0,FONTAINE AVE,2206,
7663,170075000,2005/08/25 00:00:00+00,0,FONTAINE AVE,2206,
7664,170075000,2009/02/13 00:00:00+00,0,FONTAINE AVE,2206,
7665,170075000,2010/08/09 00:00:00+00,407500,FONTAINE AVE,2206,
7666,170075000,1994/12/15 00:00:00+00,0,FONTAINE AVE,2206,
7667,170075000,2006/06/06 00:00:00+00,0,FONTAINE AVE,2206,
7668,170076000,2009/04/16 00:00:00+00,122980,JEFFERSON PARK AVE,2201,
7669,170076000,1972/01/25 00:00:00+00,150000,JEFFERSON PARK AVE,2201,
7670,170077000,1991/09/27 00:00:00+00,220000,JEFFERSON PARK AVE,2112,
7671,170077000,2009/04/07 00:00:00+00,125800,JEFFERSON PARK AVE,2112,
7672,170079000,1993/02/04 00:00:00+00,0,JEFFERSON PARK AVE,2108,
7673,170079000,1990/02/15 00:00:00+00,150600,JEFFERSON PARK AVE,2108,
7674,170079000,1999/10/18 00:00:00+00,678000,JEFFERSON PARK AVE,2108,
7675,170080100,1997/05/16 00:00:00+00,47450,JEFFERSON PARK AVE,2100,1
7676,170080100,2004/01/09 00:00:00+00,82750,JEFFERSON PARK AVE,2100,1
7677,170080100,1990/08/27 00:00:00+00,52000,JEFFERSON PARK AVE,2100,1
7678,170080100,2010/02/11 00:00:00+00,144000,JEFFERSON PARK AVE,2100,1
7679,170080101,2004/01/07 00:00:00+00,102500,JEFFERSON PARK AVE,2100,10
7680,170080101,1983/12/05 00:00:00+00,63950,JEFFERSON PARK AVE,2100,10
7681,170080101,2001/01/16 00:00:00+00,55000,JEFFERSON PARK AVE,2100,10
7682,170080110,2002/02/08 00:00:00+00,59000,JEFFERSON PARK AVE,2100,11
7683,170080110,1990/08/22 00:00:00+00,50000,JEFFERSON PARK AVE,2100,11
7684,170080110,1995/08/04 00:00:00+00,0,JEFFERSON PARK AVE,2100,11
7685,170080110,2002/10/24 00:00:00+00,76000,JEFFERSON PARK AVE,2100,11
7686,170080120,2001/10/24 00:00:00+00,62000,JEFFERSON PARK AVE,2100,12
7687,170080120,1983/12/05 00:00:00+00,62950,JEFFERSON PARK AVE,2100,12
7688,170080120,2017/03/17 00:00:00+00,155000,JEFFERSON PARK AVE,2100,12
7689,170080120,2004/05/28 00:00:00+00,113000,JEFFERSON PARK AVE,2100,12
7690,170080120,1999/07/22 00:00:00+00,53000,JEFFERSON PARK AVE,2100,12
7691,170080130,2005/04/20 00:00:00+00,145000,JEFFERSON PARK AVE,2104,A
7692,170080130,1997/09/22 00:00:00+00,50000,JEFFERSON PARK AVE,2104,A
7693,170080130,1995/02/24 00:00:00+00,50000,JEFFERSON PARK AVE,2104,A
7694,170080130,2010/07/14 00:00:00+00,130000,JEFFERSON PARK AVE,2104,A
7695,170080140,2003/03/19 00:00:00+00,85500,JEFFERSON PARK AVE,2104,B
7696,170080140,2003/11/10 00:00:00+00,120000,JEFFERSON PARK AVE,2104,B
7697,170080140,2005/04/12 00:00:00+00,0,JEFFERSON PARK AVE,2104,B
7698,170080140,2000/05/26 00:00:00+00,0,JEFFERSON PARK AVE,2104,B
7699,170080140,1987/08/24 00:00:00+00,59000,JEFFERSON PARK AVE,2104,B
7700,170080140,1983/12/05 00:00:00+00,62950,JEFFERSON PARK AVE,2104,B
7701,170080150,1994/05/12 00:00:00+00,50000,JEFFERSON PARK AVE,2104,C
7702,170080150,1992/04/06 00:00:00+00,51837,JEFFERSON PARK AVE,2104,C
7703,170080160,2015/10/02 00:00:00+00,165000,JEFFERSON PARK AVE,2104,D
7704,170080160,2004/09/30 00:00:00+00,129900,JEFFERSON PARK AVE,2104,D
7705,170080160,1996/06/27 00:00:00+00,51500,JEFFERSON PARK AVE,2104,D
7706,170080160,1997/08/01 00:00:00+00,54000,JEFFERSON PARK AVE,2104,D
7707,170080160,2008/12/30 00:00:00+00,170000,JEFFERSON PARK AVE,2104,D
7708,170080170,2007/01/17 00:00:00+00,155000,JEFFERSON PARK AVE,2104,E
7709,170080170,2004/05/07 00:00:00+00,125000,JEFFERSON PARK AVE,2104,E
7710,170080170,1997/09/22 00:00:00+00,96000,JEFFERSON PARK AVE,2104,E
7711,170080170,1983/12/05 00:00:00+00,62950,JEFFERSON PARK AVE,2104,E
7712,170080170,2013/04/08 00:00:00+00,158000,JEFFERSON PARK AVE,2104,E
7713,170080180,2005/05/02 00:00:00+00,148000,JEFFERSON PARK AVE,2104,F
7714,170080180,1997/09/22 00:00:00+00,96000,JEFFERSON PARK AVE,2104,F
7715,170080180,1983/12/05 00:00:00+00,62950,JEFFERSON PARK AVE,2104,F
7716,170080190,1983/12/05 00:00:00+00,62950,JEFFERSON PARK AVE,2104,G
7717,170080190,2001/03/06 00:00:00+00,48500,JEFFERSON PARK AVE,2104,G
7718,170080200,1983/12/05 00:00:00+00,63950,JEFFERSON PARK AVE,2100,2
7719,170080200,2004/06/29 00:00:00+00,126600,JEFFERSON PARK AVE,2100,2
7720,170080200,1998/06/22 00:00:00+00,0,JEFFERSON PARK AVE,2100,2
7721,170080200,2006/04/26 00:00:00+00,164900,JEFFERSON PARK AVE,2100,2
7722,170080200,2019/05/17 00:00:00+00,162000,JEFFERSON PARK AVE,2100,2
7723,170080200,2013/08/01 00:00:00+00,150000,JEFFERSON PARK AVE,2100,2
7724,170080200,1999/03/18 00:00:00+00,45000,JEFFERSON PARK AVE,2100,2
7725,170080201,2001/01/22 00:00:00+00,50868,JEFFERSON PARK AVE,2104,H
7726,170080201,1991/03/18 00:00:00+00,60000,JEFFERSON PARK AVE,2104,H
7727,170080201,1992/01/03 00:00:00+00,33000,JEFFERSON PARK AVE,2104,H
7728,170080201,2003/04/01 00:00:00+00,87000,JEFFERSON PARK AVE,2104,H
7729,170080201,2006/05/22 00:00:00+00,0,JEFFERSON PARK AVE,2104,H
7730,170080210,2002/12/19 00:00:00+00,80000,JEFFERSON PARK AVE,2104,I
7731,170080210,1983/12/05 00:00:00+00,63950,JEFFERSON PARK AVE,2104,I
7732,170080210,2005/03/25 00:00:00+00,0,JEFFERSON PARK AVE,2104,I
7733,170080300,2005/04/12 00:00:00+00,0,JEFFERSON PARK AVE,2100,3
7734,170080300,1998/03/09 00:00:00+00,40000,JEFFERSON PARK AVE,2100,3
7735,170080300,1983/12/05 00:00:00+00,63950,JEFFERSON PARK AVE,2100,3
7736,170080300,2002/09/17 00:00:00+00,85000,JEFFERSON PARK AVE,2100,3
7737,170080300,2004/07/02 00:00:00+00,120000,JEFFERSON PARK AVE,2100,3
7738,170080400,1983/12/05 00:00:00+00,63950,JEFFERSON PARK AVE,2100,4
7739,170080400,2001/12/05 00:00:00+00,60000,JEFFERSON PARK AVE,2100,4
7740,170080500,2012/01/18 00:00:00+00,150000,JEFFERSON PARK AVE,2100,5
7741,170080500,1995/12/29 00:00:00+00,48000,JEFFERSON PARK AVE,2100,5
7742,170080500,1993/12/17 00:00:00+00,0,JEFFERSON PARK AVE,2100,5
7743,170080500,2004/04/01 00:00:00+00,112000,JEFFERSON PARK AVE,2100,5
7744,170080500,2005/03/24 00:00:00+00,0,JEFFERSON PARK AVE,2100,5
7745,170080500,2017/06/12 00:00:00+00,172500,JEFFERSON PARK AVE,2100,5
7746,170080600,1991/05/01 00:00:00+00,54000,JEFFERSON PARK AVE,2100,6
7747,170080600,2006/12/18 00:00:00+00,162500,JEFFERSON PARK AVE,2100,6
7748,170080600,1983/12/05 00:00:00+00,63950,JEFFERSON PARK AVE,2100,6
7749,170080700,1983/12/05 00:00:00+00,62950,JEFFERSON PARK AVE,2100,7
7750,170080700,2006/12/13 00:00:00+00,170000,JEFFERSON PARK AVE,2100,7
7751,170080700,2003/11/25 00:00:00+00,95000,JEFFERSON PARK AVE,2100,7
7752,170080700,2004/06/29 00:00:00+00,124900,JEFFERSON PARK AVE,2100,7
7753,170080700,1999/07/13 00:00:00+00,42000,JEFFERSON PARK AVE,2100,7
7754,170080800,1983/12/05 00:00:00+00,63950,JEFFERSON PARK AVE,2100,8
7755,170080800,2004/07/29 00:00:00+00,128000,JEFFERSON PARK AVE,2100,8
7756,170080800,2004/03/24 00:00:00+00,113000,JEFFERSON PARK AVE,2100,8
7757,170080900,2001/12/05 00:00:00+00,60000,JEFFERSON PARK AVE,2100,9
7758,170080900,2004/01/07 00:00:00+00,97500,JEFFERSON PARK AVE,2100,9
7759,170080900,1983/12/05 00:00:00+00,63950,JEFFERSON PARK AVE,2100,9
7760,170080A00,1900/01/01 00:00:00+00,0,JEFFERSON PARK AVE,2100,
7761,170082000,2012/07/02 00:00:00+00,0,JEFFERSON PARK AVE,2101,
7762,170082000,2008/09/26 00:00:00+00,340000,JEFFERSON PARK AVE,2101,
7763,170082000,2012/07/02 00:00:00+00,1200000,JEFFERSON PARK AVE,2101,
7764,170082000,2002/03/27 00:00:00+00,0,JEFFERSON PARK AVE,2101,
7765,170082000,1998/03/19 00:00:00+00,0,JEFFERSON PARK AVE,2101,
7766,170082000,2003/06/04 00:00:00+00,325000,JEFFERSON PARK AVE,2101,
7767,170082000,1943/01/01 00:00:00+00,5500,JEFFERSON PARK AVE,2101,
7768,170083000,1992/10/30 00:00:00+00,0,JEFFERSON PARK AVE,2111,
7769,170083000,1992/10/30 00:00:00+00,0,JEFFERSON PARK AVE,2111,
7770,170088000,2009/04/03 00:00:00+00,0,JEFFERSON PARK AVE,2115,
7771,170088000,1998/06/27 00:00:00+00,0,JEFFERSON PARK AVE,2115,
7772,170088000,2009/04/03 00:00:00+00,0,JEFFERSON PARK AVE,2115,
7773,170088000,2009/04/02 00:00:00+00,0,JEFFERSON PARK AVE,2115,
7774,170088000,2009/04/03 00:00:00+00,800000,JEFFERSON PARK AVE,2115,
7775,170091000,1990/11/01 00:00:00+00,275000,CLARKE CT,108,
7776,170091000,1986/01/31 00:00:00+00,195000,CLARKE CT,108,
7777,170091000,1998/11/25 00:00:00+00,0,CLARKE CT,108,
7778,170091000,2011/08/05 00:00:00+00,2325000,CLARKE CT,108,
7779,170091000,2006/03/07 00:00:00+00,2100000,CLARKE CT,108,
7780,170091000,2004/04/30 00:00:00+00,2500000,CLARKE CT,108,
7781,170091100,2017/04/26 00:00:00+00,0,CLARKE CT,100,
7782,170091100,2015/07/17 00:00:00+00,0,CLARKE CT,100,
7783,170091100,2016/02/04 00:00:00+00,515000,CLARKE CT,100,
7784,170091100,2017/06/08 00:00:00+00,0,CLARKE CT,100,
7785,170091100,2017/06/08 00:00:00+00,0,CLARKE CT,100,
7786,170091100,1977/06/08 00:00:00+00,32400,CLARKE CT,100,
7787,170091200,2017/04/26 00:00:00+00,0,CLARKE CT,104,
7788,170091200,1997/10/06 00:00:00+00,35409,CLARKE CT,104,
7789,170091200,1997/10/06 00:00:00+00,62479,CLARKE CT,104,
7790,170091200,2015/11/30 00:00:00+00,630000,CLARKE CT,104,
7791,170091300,1977/05/20 00:00:00+00,61000,CLARKE CT,102,
7792,170091300,2007/02/27 00:00:00+00,1871356,CLARKE CT,102,
7793,170091300,2006/06/20 00:00:00+00,660000,CLARKE CT,102,
7794,170091300,1991/07/08 00:00:00+00,114000,CLARKE CT,102,
7795,170091300,2017/04/26 00:00:00+00,0,CLARKE CT,102,
7796,170091300,2012/05/01 00:00:00+00,0,CLARKE CT,102,
7797,170092000,1981/06/08 00:00:00+00,175000,CLARKE CT,112,
7798,170092000,2007/02/22 00:00:00+00,3000000,CLARKE CT,112,
7799,170092000,2007/02/22 00:00:00+00,3000000,CLARKE CT,112,
7800,170093000,1900/01/01 00:00:00+00,0,STADIUM RD,2010,
7801,170093100,1900/01/01 00:00:00+00,0,MAURY AVE,210,
7802,170093200,1900/01/01 00:00:00+00,0,MAURY AVE,212,
7803,170093300,1900/01/01 00:00:00+00,0,STADIUM RD,2006,
7804,170094000,2006/07/24 00:00:00+00,330000,OBSERVATORY AVE,129,
7805,170094000,2016/04/04 00:00:00+00,350000,OBSERVATORY AVE,129,
7806,170094000,2019/02/28 00:00:00+00,395000,OBSERVATORY AVE,129,
7807,170094000,2018/01/09 00:00:00+00,0,OBSERVATORY AVE,129,
7808,170094000,2004/05/26 00:00:00+00,300000,OBSERVATORY AVE,129,
7809,170094000,2011/06/24 00:00:00+00,325000,OBSERVATORY AVE,129,
7810,170094000,1989/05/03 00:00:00+00,0,OBSERVATORY AVE,129,
7811,170094000,2000/06/30 00:00:00+00,115000,OBSERVATORY AVE,129,
7812,170094000,1991/10/25 00:00:00+00,79000,OBSERVATORY AVE,129,
7813,170095000,2016/04/18 00:00:00+00,0,OBSERVATORY AVE,127,
7814,170095000,1989/06/02 00:00:00+00,83000,OBSERVATORY AVE,127,
7815,170095000,1988/04/01 00:00:00+00,58000,OBSERVATORY AVE,127,
7816,170096000,1985/06/03 00:00:00+00,0,OBSERVATORY AVE,125,
7817,170096000,2018/08/30 00:00:00+00,210000,OBSERVATORY AVE,125,
7818,170096000,1991/04/24 00:00:00+00,85000,OBSERVATORY AVE,125,
7819,170097000,1977/06/24 00:00:00+00,32000,OBSERVATORY AVE,123,
7820,170097000,1986/08/19 00:00:00+00,55500,OBSERVATORY AVE,123,
7821,170098000,2012/06/14 00:00:00+00,249750,OBSERVATORY AVE,119,
7822,170098000,1979/07/30 00:00:00+00,34600,OBSERVATORY AVE,119,
7823,170099000,1995/06/06 00:00:00+00,74000,OBSERVATORY AVE,116,
7824,170099000,1994/11/22 00:00:00+00,0,OBSERVATORY AVE,116,
7825,170100000,2005/07/07 00:00:00+00,0,OBSERVATORY AVE,114,
7826,170100000,1996/05/30 00:00:00+00,0,OBSERVATORY AVE,114,
7827,170100000,2005/03/23 00:00:00+00,0,OBSERVATORY AVE,114,
7828,170100000,1969/08/30 00:00:00+00,0,OBSERVATORY AVE,114,
7829,170101000,2002/07/25 00:00:00+00,0,OBSERVATORY AVE,109,
7830,170101000,1994/11/22 00:00:00+00,0,OBSERVATORY AVE,109,
7831,170101000,1999/09/02 00:00:00+00,210000,OBSERVATORY AVE,109,
7832,170101000,1995/05/11 00:00:00+00,87500,OBSERVATORY AVE,109,
7833,170102000,1989/03/15 00:00:00+00,0,OBSERVATORY AVE,105,
7834,170102000,1994/08/15 00:00:00+00,97500,OBSERVATORY AVE,105,
7835,170102000,2019/02/07 00:00:00+00,0,OBSERVATORY AVE,105,
7836,170102000,2011/06/21 00:00:00+00,250000,OBSERVATORY AVE,105,
7837,170102000,2018/07/12 00:00:00+00,0,OBSERVATORY AVE,105,
7838,170103000,2003/01/03 00:00:00+00,232000,OBSERVATORY AVE,104,
7839,170103000,2000/11/03 00:00:00+00,130000,OBSERVATORY AVE,104,
7840,170103000,2005/01/06 00:00:00+00,3000000,OBSERVATORY AVE,104,
7841,170103000,2000/08/14 00:00:00+00,0,OBSERVATORY AVE,104,
7842,170103000,1988/09/02 00:00:00+00,91500,OBSERVATORY AVE,104,
7843,170103000,1972/06/22 00:00:00+00,23250,OBSERVATORY AVE,104,
7844,170103000,2007/03/13 00:00:00+00,0,OBSERVATORY AVE,104,
7845,170103100,1996/11/20 00:00:00+00,220000,JEFFERSON PARK AVE,2007,
7846,170103100,1982/11/08 00:00:00+00,0,JEFFERSON PARK AVE,2007,
7847,170103100,2017/01/17 00:00:00+00,0,JEFFERSON PARK AVE,2007,
7848,170104000,1997/08/21 00:00:00+00,0,JEFFERSON PARK AVE,2005,
7849,170104000,1995/07/18 00:00:00+00,325000,JEFFERSON PARK AVE,2005,
7850,170104000,1998/01/05 00:00:00+00,0,JEFFERSON PARK AVE,2005,
7851,170104000,2005/01/06 00:00:00+00,3000000,JEFFERSON PARK AVE,2005,
7852,170104000,2002/06/14 00:00:00+00,1770000,JEFFERSON PARK AVE,2005,
7853,170104000,2007/03/13 00:00:00+00,0,JEFFERSON PARK AVE,2005,
7854,170105000,2009/07/09 00:00:00+00,385000,WASHINGTON AVE,116,
7855,170105000,1964/05/14 00:00:00+00,10000,WASHINGTON AVE,116,
7856,170106000,2010/08/31 00:00:00+00,275000,OBSERVATORY AVE,111,
7857,170106000,2010/08/31 00:00:00+00,0,OBSERVATORY AVE,111,
7858,170106000,2010/08/31 00:00:00+00,0,OBSERVATORY AVE,111,
7859,170106000,2003/11/20 00:00:00+00,140000,OBSERVATORY AVE,111,
7860,170106000,1986/11/26 00:00:00+00,58000,OBSERVATORY AVE,111,
7861,170106000,1980/06/04 00:00:00+00,33900,OBSERVATORY AVE,111,
7862,170106000,2018/06/20 00:00:00+00,375000,OBSERVATORY AVE,111,
7863,170107000,2018/09/13 00:00:00+00,150000,OBSERVATORY AVE,113,
7864,170107000,2004/01/21 00:00:00+00,149000,OBSERVATORY AVE,113,
7865,170107000,1993/02/17 00:00:00+00,0,OBSERVATORY AVE,113,
7866,170107000,1989/07/26 00:00:00+00,73750,OBSERVATORY AVE,113,
7867,170108000,1984/06/26 00:00:00+00,77500,OBSERVATORY AVE,124,
7868,170108000,1988/08/01 00:00:00+00,72500,OBSERVATORY AVE,124,
7869,170108000,2016/06/14 00:00:00+00,0,OBSERVATORY AVE,124,
7870,170109000,1984/07/12 00:00:00+00,0,OBSERVATORY AVE,126,
7871,170109000,1998/11/24 00:00:00+00,0,OBSERVATORY AVE,126,
7872,170109000,1946/01/01 00:00:00+00,7300,OBSERVATORY AVE,126,
7873,170109000,2009/08/04 00:00:00+00,0,OBSERVATORY AVE,126,
7874,170109000,2006/06/15 00:00:00+00,336000,OBSERVATORY AVE,126,
7875,170109000,1999/01/20 00:00:00+00,132000,OBSERVATORY AVE,126,
7876,170109000,1999/09/22 00:00:00+00,0,OBSERVATORY AVE,126,
7877,170110000,1988/08/03 00:00:00+00,81000,OBSERVATORY AVE,128,
7878,170110000,1982/05/14 00:00:00+00,71000,OBSERVATORY AVE,128,
7879,170111000,2010/02/25 00:00:00+00,372500,OBSERVATORY AVE,130,
7880,170111000,1999/11/19 00:00:00+00,165000,OBSERVATORY AVE,130,
7881,170111000,1999/08/23 00:00:00+00,0,OBSERVATORY AVE,130,
7882,170111000,1993/09/10 00:00:00+00,0,OBSERVATORY AVE,130,
7883,170111000,1996/07/01 00:00:00+00,138500,OBSERVATORY AVE,130,
7884,170112000,2018/01/18 00:00:00+00,304660,STADIUM RD,2002,
7885,170112000,2011/05/02 00:00:00+00,300000,STADIUM RD,2002,
7886,170112000,1978/08/02 00:00:00+00,67000,STADIUM RD,2002,
7887,170112000,2019/04/17 00:00:00+00,0,STADIUM RD,2002,
7888,170113000,1988/10/27 00:00:00+00,0,STADIUM RD,2000,
7889,170113000,2019/04/17 00:00:00+00,0,STADIUM RD,2000,
7890,170113000,2010/12/28 00:00:00+00,373900,STADIUM RD,2000,
7891,170113000,2018/01/18 00:00:00+00,398240,STADIUM RD,2000,
7892,170114000,2017/08/17 00:00:00+00,273000,WASHINGTON AVE,122,
7893,170114000,1985/08/22 00:00:00+00,0,WASHINGTON AVE,122,
7894,170114000,2006/03/01 00:00:00+00,110000,WASHINGTON AVE,122,
7895,170114000,1939/10/16 00:00:00+00,4600,WASHINGTON AVE,122,
7896,170115000,2005/12/28 00:00:00+00,0,WASHINGTON AVE,120,
7897,170115000,1974/12/05 00:00:00+00,15000,WASHINGTON AVE,120,
7898,170116000,1991/02/28 00:00:00+00,107000,WASHINGTON AVE,118,
7899,170116000,1985/06/17 00:00:00+00,80000,WASHINGTON AVE,118,
7900,170117000,1965/01/26 00:00:00+00,37500,STADIUM RD,2400,
7901,170555000,1900/01/01 00:00:00+00,0,UNKNOWN,0,
7902,17A001000,1968/09/12 00:00:00+00,13500,SUMMIT ST,0,
7903,17A002000,1968/09/12 00:00:00+00,13500,SUMMIT ST,128,
7904,17A003000,2016/09/08 00:00:00+00,0,SUMMIT ST,126,A&B
7905,17A003000,1994/03/02 00:00:00+00,0,SUMMIT ST,126,A&B
7906,17A003000,2015/10/14 00:00:00+00,205000,SUMMIT ST,126,A&B
7907,17A003000,2009/08/10 00:00:00+00,145000,SUMMIT ST,126,A&B
7908,17A004000,2009/08/10 00:00:00+00,145000,SUMMIT ST,124,A&B
7909,17A004000,2015/10/14 00:00:00+00,205000,SUMMIT ST,124,A&B
7910,17A004000,2016/09/08 00:00:00+00,0,SUMMIT ST,124,A&B
7911,17A005000,1994/03/02 00:00:00+00,0,SUMMIT ST,122,
7912,17A005000,2010/03/31 00:00:00+00,227000,SUMMIT ST,122,
7913,17A006000,2017/12/20 00:00:00+00,0,SUMMIT ST,120,A&B
7914,17A006000,2009/12/23 00:00:00+00,400000,SUMMIT ST,120,A&B
7915,17A006000,2002/10/04 00:00:00+00,199900,SUMMIT ST,120,A&B
7916,17A007000,2014/06/26 00:00:00+00,235000,SUMMIT ST,118,
7917,17A007000,2002/10/04 00:00:00+00,199900,SUMMIT ST,118,
7918,17A008000,2013/01/03 00:00:00+00,0,SUMMIT ST,116,
7919,17A008000,1982/07/07 00:00:00+00,60500,SUMMIT ST,116,
7920,17A008000,1990/04/12 00:00:00+00,67500,SUMMIT ST,116,
7921,17A008000,2016/05/05 00:00:00+00,0,SUMMIT ST,116,
7922,17A010000,2010/07/28 00:00:00+00,0,SUMMIT ST,112,
7923,17A010000,1980/04/02 00:00:00+00,35000,SUMMIT ST,112,
7924,17A010000,2010/06/08 00:00:00+00,0,SUMMIT ST,112,
7925,17A010000,1986/02/21 00:00:00+00,52000,SUMMIT ST,112,
7926,17A012000,2007/08/29 00:00:00+00,874000,FONTAINE AVE,2404,
7927,17A012000,2012/07/23 00:00:00+00,2683000,FONTAINE AVE,2404,
7928,17A012000,1986/05/29 00:00:00+00,180000,FONTAINE AVE,2404,
7929,17A012000,1994/10/24 00:00:00+00,2500,FONTAINE AVE,2404,
7930,17A012000,2011/06/01 00:00:00+00,1982010,FONTAINE AVE,2404,
7931,17A014000,1995/04/11 00:00:00+00,84000,FONTAINE AVE,2420,
7932,17A014000,1995/04/11 00:00:00+00,0,FONTAINE AVE,2420,
7933,17A014000,2010/01/28 00:00:00+00,775000,FONTAINE AVE,2420,
7934,17A015000,1982/12/06 00:00:00+00,0,SUMMIT ST,101,
7935,17A015000,2003/12/31 00:00:00+00,0,SUMMIT ST,101,
7936,17A015000,1988/02/08 00:00:00+00,107000,SUMMIT ST,101,
7937,17A015000,2010/02/19 00:00:00+00,245000,SUMMIT ST,101,
7938,17A015100,1987/07/24 00:00:00+00,108300,FONTAINE AVE,2508,
7939,17A015100,1980/10/01 00:00:00+00,92500,FONTAINE AVE,2508,
7940,17A015100,2017/03/17 00:00:00+00,242000,FONTAINE AVE,2508,
7941,17A016000,1990/11/19 00:00:00+00,115000,SUMMIT ST,103,
7942,17A016000,1988/12/12 00:00:00+00,0,SUMMIT ST,103,
7943,17A018000,2009/12/17 00:00:00+00,135061,PLATEAU RD,2511,
7944,17A018000,1997/07/07 00:00:00+00,51500,PLATEAU RD,2511,
7945,17A018000,1992/06/24 00:00:00+00,1200,PLATEAU RD,2511,
7946,17A018000,2010/06/09 00:00:00+00,95000,PLATEAU RD,2511,
7947,17A018A00,1900/01/01 00:00:00+00,0,PLATEAU RD,2511,A&B
7948,17A019000,2001/05/31 00:00:00+00,0,FONTAINE AVE,2512,
7949,17A019000,2001/05/31 00:00:00+00,0,FONTAINE AVE,2512,
7950,17A019000,2004/02/02 00:00:00+00,212036,FONTAINE AVE,2512,
7951,17A019000,2005/02/15 00:00:00+00,257000,FONTAINE AVE,2512,
7952,17A019000,1999/07/01 00:00:00+00,478750,FONTAINE AVE,2512,
7953,17A019000,2001/11/06 00:00:00+00,0,FONTAINE AVE,2512,
7954,17A019000,2019/04/30 00:00:00+00,640000,FONTAINE AVE,2512,
7955,17A019000,1972/01/12 00:00:00+00,33500,FONTAINE AVE,2512,
7956,17A019000,2005/03/17 00:00:00+00,0,FONTAINE AVE,2512,
7957,17A019A00,1972/01/12 00:00:00+00,33500,FONTAINE AVE,2514,
7958,17A019A00,2004/02/02 00:00:00+00,212036,FONTAINE AVE,2514,
7959,17A019A00,2001/11/06 00:00:00+00,0,FONTAINE AVE,2514,
7960,17A019A00,2005/03/17 00:00:00+00,0,FONTAINE AVE,2514,
7961,17A019A00,2005/02/15 00:00:00+00,257000,FONTAINE AVE,2514,
7962,17A019A00,1999/07/01 00:00:00+00,478750,FONTAINE AVE,2514,
7963,17A019A00,2019/04/30 00:00:00+00,640000,FONTAINE AVE,2514,
7964,17A019A00,2001/05/31 00:00:00+00,0,FONTAINE AVE,2514,
7965,17A019A00,2001/05/31 00:00:00+00,0,FONTAINE AVE,2514,
7966,17A020000,2005/02/08 00:00:00+00,250000,WESTERLY AVE,100,
7967,17A020000,2018/01/03 00:00:00+00,315000,WESTERLY AVE,100,
7968,17A020000,1972/01/12 00:00:00+00,33500,WESTERLY AVE,100,
7969,17A020000,2001/11/06 00:00:00+00,0,WESTERLY AVE,100,
7970,17A020000,2001/05/31 00:00:00+00,0,WESTERLY AVE,100,
7971,17A020000,2001/05/31 00:00:00+00,0,WESTERLY AVE,100,
7972,17A020000,2004/02/02 00:00:00+00,212036,WESTERLY AVE,100,
7973,17A020000,1999/07/01 00:00:00+00,478750,WESTERLY AVE,100,
7974,17A020000,2007/08/01 00:00:00+00,297500,WESTERLY AVE,100,
7975,17A021000,2001/05/31 00:00:00+00,0,WESTERLY AVE,104,
7976,17A021000,2004/02/02 00:00:00+00,188891,WESTERLY AVE,104,
7977,17A021000,1999/07/01 00:00:00+00,478750,WESTERLY AVE,104,
7978,17A021000,2001/11/06 00:00:00+00,0,WESTERLY AVE,104,
7979,17A021000,2007/07/05 00:00:00+00,0,WESTERLY AVE,104,
7980,17A021000,2011/06/23 00:00:00+00,138000,WESTERLY AVE,104,
7981,17A021000,2001/05/31 00:00:00+00,0,WESTERLY AVE,104,
7982,17A021000,1972/01/12 00:00:00+00,0,WESTERLY AVE,104,
7983,17A021000,2011/03/14 00:00:00+00,166960,WESTERLY AVE,104,
7984,17A021000,2011/09/02 00:00:00+00,0,WESTERLY AVE,104,
7985,17A022000,2009/04/21 00:00:00+00,0,WESTERLY AVE,106,
7986,17A022000,1998/09/18 00:00:00+00,0,WESTERLY AVE,106,
7987,17A022000,2001/04/20 00:00:00+00,85000,WESTERLY AVE,106,
